tag,name,keywords,checked,selected,url
263,"D. Kim et al., ""Vision Aided Dynamic Exploration of Unstructured Terrain with a Small-Scale Quadruped Robot,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2464-2470.","keywords: {Cameras;Robot vision systems;Robot kinematics;Legged locomotion},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196777&isnumber=9196508
264,"L. Zhou, V. Tzoumas, G. J. Pappas and P. Tokekar, ""Distributed Attack-Robust Submodular Maximization for Multi-Robot Planning,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2479-2485.","keywords: {Planning;Target tracking;Robot kinematics;Partitioning algorithms;Robot sensing systems;Robustness},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197243&isnumber=9196508
265,"C. D. Alvarenga, N. Basilico and S. Carpin, ""Multirobot Patrolling Against Adaptive Opponents with Limited Information,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2486-2492.","keywords: {Robot kinematics;Task analysis;Delays;Optimization;Games},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197287&isnumber=9196508
266,"S. Moon and E. W. Frew, ""Distributed Optimization of Nonlinear, Non-Gaussian, Communication-Aware Information using Particle Methods,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2493-2499.","keywords: {Robot sensing systems;Optimization;Mutual information;Planning;Atmospheric measurements;Particle measurements},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197404&isnumber=9196508
267,"A. T. Becker et al., ""Targeted Drug Delivery: Algorithmic Methods for Collecting a Swarm of Particles with Uniform, External Forces,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2508-2514.","keywords: {Magnetic resonance imaging;Robots;Tumors;Force;Blood;Electromagnetics;Machine learning},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196551&isnumber=9196508
268,"G. Tang, W. Sun and K. Hauser, ""Enhancing Bilevel Optimization for UAV Time-Optimal Trajectory using a Duality Gap Approach,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2515-2521.","keywords: {Trajectory;Cost function;Switches;Acceleration;Robustness;Robots},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196789&isnumber=9196508
269,"G. I. Boutselis, Z. Wang and E. A. Theodorou, ""Constrained Sampling-based Trajectory Optimization using Stochastic Approximation,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2522-2528.","keywords: {Heuristic algorithms;Trajectory optimization;Convergence;Approximation algorithms;Robots},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197284&isnumber=9196508
270,"C. Zelch, J. Peters and O. von Stryk, ""Learning Control Policies from Optimal Trajectories,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2529-2535.","keywords: {Trajectory;Computational modeling;Task analysis;Numerical models;Robots;Feedback control;Optimal control},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196791&isnumber=9196508
271,"C. Mastalli et al., ""Crocoddyl: An Efficient and Versatile Framework for Multi-Contact Optimal Control,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2536-2542.","keywords: {Optimal control;Trajectory;Optimization;Heuristic algorithms;Dynamic programming;Robots;Acceleration},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196673&isnumber=9196508
272,"J. Zhang, W. Zhang, R. Song, L. Ma and Y. Li, ""Grasp for Stacking via Deep Reinforcement Learning,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2543-2549.","keywords: {Grasping;Stacking;Task analysis;Feature extraction;Manipulators;Training},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197508&isnumber=9196508
273,"W. Liu, A. Daruna and S. Chernova, ""CAGE: Context-Aware Grasping Engine,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2550-2556.","keywords: {Semantics;Task analysis;Grasping;Feature extraction;Robots;Cognition;Context modeling},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197289&isnumber=9196508
274,"A. Wolff, S. Praisler, I. Tcenov and G. Gilboa, ""Super-Pixel Sampler: a Data-driven Approach for Depth Sampling and Reconstruction,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2588-2594.","keywords: {Image reconstruction;Adaptation models;Estimation;Cameras;Robot sensing systems;Navigation},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197191&isnumber=9196508
275,"E. Heiden, Z. Liu, R. K. Ramachandran and G. S. Sukhatme, ""Physics-based Simulation of Continuous-Wave LIDAR for Localization, Calibration and Tracking,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2595-2601.","keywords: {Laser radar;Measurement by laser beam;Mathematical model;Sensor phenomena and characterization;Surface emitting lasers;Laser modes},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197138&isnumber=9196508
276,"C. Sui, K. He, Z. Wang, C. Lyu, H. Guo and Y. -H. Liu, ""A Spatial-temporal Multiplexing Method for Dense 3D Surface Reconstruction of Moving Objects,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2602-2608.","keywords: {Image reconstruction;Multiplexing;Three-dimensional displays;Surface reconstruction;Robots;Encoding;Reliability},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197462&isnumber=9196508
277,"Y. S. Park, Y. -S. Shin and A. Kim, ""PhaRaO: Direct Radar Odometry using Phase Correlation,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2617-2623.","keywords: {Correlation;Radar imaging;Estimation;Image resolution;Feature extraction;Sensors},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197231&isnumber=9196508
278,"A. Dewan and W. Burgard, ""DeepTemporalSeg: Temporally Consistent Semantic Segmentation of 3D LiDAR Scans,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2624-2630.","keywords: {Semantics;Laser radar;Image segmentation;Task analysis;Three-dimensional displays;Neural networks;Automobiles},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197193&isnumber=9196508
279,"S. Cruciani, D. Almeida, D. Kragic and Y. Karayiannidis, ""Discrete Bimanual Manipulation for Wrench Balancing,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2631-2637.","keywords: {Manipulators;Force;Grippers;Planning;Grasping;Payloads},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196527&isnumber=9196508
280,"B. Ward-Cherrier, N. Pestell and N. F. Lepora, ""NeuroTac: A Neuromorphic Optical Tactile Sensor applied to Texture Recognition,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2654-2660.","keywords: {Encoding;Neuromorphics;Tactile sensors;Cameras;Task analysis},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197046&isnumber=9196508
281,"H. Mao and J. Xiao, ""Reducing Uncertainty in Pose Estimation under Complex Contacts via Force Forecast,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2661-2667.","keywords: {Force;Uncertainty;Robot sensing systems;Task analysis;Calibration},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197190&isnumber=9196508
282,"N. Fallahinia and S. A. Mascaro, ""Comparison of Constrained and Unconstrained Human Grasp Forces Using Fingernail Imaging and Visual Servoing,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2668-2674.","keywords: {Grasping;Force;Estimation;Cameras;Mathematical model;Force measurement},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196963&isnumber=9196508
283,"H. Li et al., ""Robust and Efficient Estimation of Absolute Camera Pose for Monocular Visual Odometry,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2675-2681.","keywords: {Robustness;Pose estimation;Cameras;Cost function;Three-dimensional displays},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196814&isnumber=9196508
284,"J. Lin, H. Zhu and J. Alonso-Mora, ""Robust Vision-based Obstacle Avoidance for Micro Aerial Vehicles in Dynamic Environments,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2682-2688.","keywords: {Collision avoidance;Uncertainty;Cameras;Robustness;Sensors;Predictive models;State estimation},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197481&isnumber=9196508
285,"J. Chen, Y. Liu, S. J. Carey and P. Dudek, ""Proximity Estimation Using Vision Features Computed On Sensor,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2689-2695.","keywords: {Hardware;Estimation;Neural networks;Machine vision;Feature extraction;Registers;Image edge detection},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197370&isnumber=9196508
286,"L. Gao, J. Su, J. Cui, X. Zeng, X. Peng and L. Kneip, ""Efficient Globally-Optimal Correspondence-Less Visual Odometry for Planar Ground Vehicles,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2696-2702.","keywords: {Cameras;Optimization;Transmission line matrix methods;Land vehicles;Motion estimation;Image registration;Real-time systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196595&isnumber=9196508
287,"J. S. Smith, R. Xu and P. Vela, ""egoTEB: Egocentric, Perception Space Navigation Using Timed-Elastic-Bands,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2703-2709.","keywords: {Trajectory;Optimization;Navigation;Planning;Robots;Collision avoidance;Topology},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196721&isnumber=9196508
288,"R. Jeong et al., ""Self-Supervised Sim-to-Real Adaptation for Visual Robotic Manipulation,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2718-2724.","keywords: {Robots;Task analysis;Adaptation models;Visualization;Stacking;Data models;Training},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197326&isnumber=9196508
289,"K. Arndt, M. Hazara, A. Ghadirzadeh and V. Kyrki, ""Meta Reinforcement Learning for Sim-to-real Domain Adaptation,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2725-2731.","keywords: {Adaptation models;Task analysis;Trajectory;Robots;Training;Learning (artificial intelligence);Heuristic algorithms},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196540&isnumber=9196508
290,"M. Hwasser, D. Kragic and R. Antonova, ""Variational Auto-Regularized Alignment for Sim-to-Real Control,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2732-2738.","keywords: {Hardware;Decoding;Computational modeling;Neural networks;Training;Trajectory;Benchmark testing},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197130&isnumber=9196508
291,"M. J. Sorocky, S. Zhou and A. P. Schoellig, ""Experience Selection Using Dynamics Similarity for Efficient Multi-Source Transfer Learning Between Robots,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2739-2745.","keywords: {Measurement;Task analysis;Heuristic algorithms;Robot sensing systems;Robust control;Trajectory},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196744&isnumber=9196508
292,"B. Balaji et al., ""DeepRacer: Autonomous Racing Platform for Experimentation with Sim2Real Reinforcement Learning,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2746-2754.","keywords: {Training;Automobiles;Robots;Computational modeling;Cameras;Robustness;Navigation},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197465&isnumber=9196508
293,"M. Legrand, N. Jarrassé, F. Richer and G. Morel, ""A closed-loop and ergonomic control for prosthetic wrist rotation,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2763-2769.","keywords: {Prosthetics;Task analysis;Wrist;Ergonomics;Wires;Robots;Muscles},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197554&isnumber=9196508
294,"J. Montero, M. Gherardini, F. Clemente and C. Cipriani, ""Comparison of online algorithms for the tracking of multiple magnetic targets in a myokinetic control interface,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2770-2776.","keywords: {Magnetostatics;Magnetic separation;Robots;Magnetic sensors;Magnetic devices},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196804&isnumber=9196508
295,"Z. Zhang, H. Liu, Z. Jiao, Y. Zhu and S. -C. Zhu, ""Congestion-aware Evacuation Routing using Augmented Reality Devices,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2798-2804.","keywords: {Sociology;Statistics;Routing;Real-time systems;Path planning;Robots;Headphones},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197494&isnumber=9196508
296,"M. Ostanin, S. Mikhel, A. Evlampiev, V. Skvortsova and A. Klimchik, ""Human-robot interaction for robotic manipulator programming in Mixed Reality,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2805-2811.","keywords: {Virtual reality;Trajectory;Collision avoidance;Manipulators;Programming;Service robots},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196965&isnumber=9196508
297,"P. Zhao et al., ""Heart Rate Sensing with a Robot Mounted mmWave Radar,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2812-2818.","keywords: {Heart rate;Robot sensing systems;Radar;Monitoring;Estimation;Legged locomotion},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197437&isnumber=9196508
298,"A. Prado, X. Cao, X. Ding and S. K. Agrawal, ""Prediction of Gait Cycle Percentage Using Instrumented Shoes with Artificial Neural Networks,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2834-2840.","keywords: {Training;Instruments;Foot;Legged locomotion;Prediction algorithms;Footwear;Neural networks},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196747&isnumber=9196508
299,"J. Shimizu, T. Otani, H. Mizukami, K. Hashimoto and A. Takanishi, ""Flow Compensation for Hydraulic Direct-Drive System with a Single-rod Cylinder Applied to Biped Humanoid Robot,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2857-2863.","keywords: {Conferences;Automation},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196956&isnumber=9196508
300,"A. Orlofsky, C. Liu, S. Kamrava, A. Vaziri and S. M. Felton, ""Mechanically Programmed Miniature Origami Grippers,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2872-2878.","keywords: {Grippers;Kinematics;Grasping;Actuators;Springs;Steel;Robots},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196545&isnumber=9196508
301,"J. Shintake, D. Zappetti, T. Peter, Y. Ikemoto and D. Floreano, ""Bio-inspired Tensegrity Fish Robot,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2887-2892.","keywords: {Conferences;Automation},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196675&isnumber=9196508
302,"J. E. S. Soucie, H. M. Sosik and Y. Girdhar, ""Gaussian-Dirichlet Random Fields for Inference over High Dimensional Categorical Observations,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2924-2931.","keywords: {Gaussian processes;Biological system modeling;Spatiotemporal phenomena;Graphical models;Data models;Robots;Oceans},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196713&isnumber=9196508
303,"P. Schorr, F. Schale, J. M. Otterbach, L. Zentner, K. Zimmermann and V. Böhm, ""Investigation of a Multistable Tensegrity Robot applied as Tilting Locomotion System,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2932-2938.","keywords: {Prototypes;Bifurcation;Robots;Mathematical model;Shape;Reliability;Topology},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196706&isnumber=9196508
304,"Y. Zhong, R. Du, L. Wu and H. Yu, ""A Novel Articulated Soft Robot Capable of Variable Stiffness through Bistable Structure,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2939-2945.","keywords: {Soft robotics;Manipulators;Force;Springs;Kinematics;Shape;Articulated Soft Robot;Variable Stiffness;Bistable Structure;Locking Function},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197479&isnumber=9196508
305,"H. Wang et al., ""Modeling and Experiments on the Swallowing and Disgorging Characteristics of an Underwater Continuum Manipulator,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2946-2952.","keywords: {Manipulators;Muscles;Grippers;Kinematics;Hydraulic systems;Actuators},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196780&isnumber=9196508
306,"Y. Sun et al., ""Salamanderbot: A soft-rigid composite continuum mobile robot to traverse complex environments,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2953-2959.","keywords: {Mobile robots;Wheels;Gears;Manipulators;DC motors;Kinematics},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196790&isnumber=9196508
307,"S. Pulleyking and J. Schultz, ""Flexure Hinge-based Biomimetic Thumb with a Rolling-Surface Metacarpal Joint,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2960-2966.","keywords: {Joints;Fasteners;Thumb;Ellipsoids;Robots;Prototypes;Ceramics},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196578&isnumber=9196508
308,"S. Raj, R. P. Manu Aatitya, S. Jack Samuel, J. V. Karthik and D. Ezhilarasi, ""Ibex: A reconfigurable ground vehicle with adaptive terrain navigation capability,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2975-2980.","keywords: {Force;Wheels;Surface topography;Surface impedance;Land vehicles;Kinematics;Drag},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196571&isnumber=9196508
309,"Y. Yue et al., ""Day and Night Collaborative Dynamic Mapping in Unstructured Environment Based on Multimodal Sensors,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2981-2987.","keywords: {Collaboration;Three-dimensional displays;Simultaneous localization and mapping;Cameras;Robot vision systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197072&isnumber=9196508
310,"T. Hojnik, L. Pond, R. Dungavell, P. Flick and J. Roberts, ""Generating Locomotion with Effective Wheel Radius Manipulation,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 2988-2994.","keywords: {Wheels;Gravity;Acceleration;Mathematical model;Torque;Axles;Actuators},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196825&isnumber=9196508
311,"M. Azkarate, L. Gerdes, L. Joudrier and C. J. Pérez-del-Pulgar, ""A GNC Architecture for Planetary Rovers with Autonomous Navigation,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 3003-3009.","keywords: {Hazards;Navigation;Space vehicles;Autonomous robots;Computer architecture;Cameras;Trajectory},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197122&isnumber=9196508
312,"Y. -L. Lee, M. -Y. Tseng, Y. -C. Luo, D. -R. Yu and W. -C. Chiu, ""Learning Face Recognition Unsupervisedly by Disentanglement and Self-Augmentation,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 3018-3024.","keywords: {Adaptation models;Face recognition;Surveillance;Robot vision systems;Training data;Smart homes;Medical services},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197348&isnumber=9196508
313,"J. Massardi, M. Gravel and É. Beaudry, ""PARC: A Plan and Activity Recognition Component for Assistive Robots,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 3025-3031.","keywords: {Activity recognition;Hidden Markov models;Robot sensing systems;Feature extraction;Clustering algorithms;Activity recognition;Plan recognition;Computer vision;Robotic assistant;Activities For Daily Living;Object affordance;Particle filter},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196856&isnumber=9196508
314,"A. Benbihi, S. Arravechia, M. Geist and C. Pradalier, ""Image-Based Place Recognition on Bucolic Environment Across Seasons From Semantic Edge Description,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 3032-3038.","keywords: {Image edge detection;Semantics;Image segmentation;Image retrieval;Feature extraction;Geometry},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197529&isnumber=9196508
315,"X. -H. Zhou et al., ""A Multilayer-Multimodal Fusion Architecture for Pattern Recognition of Natural Manipulations in Percutaneous Coronary Interventions,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 3039-3045.","keywords: {Sensors;Robots;Muscles;Feature extraction;Force;Catheters;Surgery},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197111&isnumber=9196508
316,"C. Schulz and A. Zell, ""Real-Time Graph-Based SLAM with Occupancy Normal Distributions Transforms,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 3106-3111.","keywords: {Simultaneous localization and mapping;Cost function;Google;Jacobian matrices;Gaussian distribution},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197325&isnumber=9196508
317,"N. Chebrolu, T. Läbe and C. Stachniss, ""Spatio-Temporal Non-Rigid Registration of 3D Point Clouds of Plants,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 3112-3118.","keywords: {Three-dimensional displays;Skeleton;Hidden Markov models;Strain;Topology;Simultaneous localization and mapping},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197569&isnumber=9196508
318,"R. Nakashima and A. Seki, ""Uncertainty-Based Adaptive Sensor Fusion for Visual-Inertial Odometry under Various Motion Characteristics,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 3119-3125.","keywords: {Estimation;Bundle adjustment;Motion measurement;Velocity measurement;Uncertainty;Sensor fusion},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197397&isnumber=9196508
319,"J. Lin and F. Zhang, ""Loam livox: A fast, robust, high-precision LiDAR odometry and mapping package for LiDARs of small FoV,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 3126-3131.","keywords: {Laser radar;Feature extraction;Three-dimensional displays;Measurement by laser beam;Laser noise;Real-time systems;Spinning},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197440&isnumber=9196508
320,"S. Suresh, P. Sodhi, J. G. Mangelson, D. Wettergreen and M. Kaess, ""Active SLAM using 3D Submap Saliency for Underwater Volumetric Exploration,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 3132-3138.","keywords: {Simultaneous localization and mapping;Three-dimensional displays;Uncertainty;Conferences;Automation;Sonar;Planning},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196939&isnumber=9196508
321,"X. Shi et al., ""Are We Ready for Service Robots? The OpenLORIS-Scene Datasets for Lifelong SLAM,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 3139-3145.","keywords: {Simultaneous localization and mapping;Robot kinematics;Cameras;Synchronization;Trajectory},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196638&isnumber=9196508
322,"S. Herath, H. Yan and Y. Furukawa, ""RoNIN: Robust Neural Inertial Navigation in the Wild: Benchmark, Evaluations, & New Methods,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 3146-3152.","keywords: {Inertial navigation;Three-dimensional displays;Robustness;Estimation;Trajectory;Task analysis;Gravity},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196860&isnumber=9196508
323,"D. Oh, D. Ji, C. Jang, Y. Hyun, H. S. Bae and S. Hwang, ""Segmenting 2K-Videos at 36.5 FPS with 24.3 GFLOPs: Accurate and Lightweight Realtime Semantic Segmentation Network,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 3153-3160.","keywords: {Knowledge engineering;Computational modeling;Real-time systems;Computer architecture;Semantics;Uncertainty;Videos},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9196510&isnumber=9196508
324,"F. Kluger, H. Ackermann, M. Y. Yang and B. Rosenhahn, ""Temporally Consistent Horizon Lines,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 3161-3167.","keywords: {Video sequences;Cameras;Three-dimensional displays;Observers;Task analysis;Training},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197170&isnumber=9196508
325,"M. Jegorova, A. I. Karjalainen, J. Vazquez and T. Hospedales, ""Full-Scale Continuous Synthetic Sonar Data Generation with Markov Conditional Generative Adversarial Networks,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 3168-3174.","keywords: {Sonar;Training;Semantics;Data models;Gallium nitride;Training data;Markov processes},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197353&isnumber=9196508
326,"M. P. Strub and J. D. Gammell, ""Adaptively Informed Trees (AIT): Fast Asymptotically Optimal Path Planning through Adaptive Heuristics,"" 2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 3191-3198.","keywords: {Search problems;Image edge detection;Approximation algorithms;Planning;Heuristic algorithms;Databases;Path planning},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9197338&isnumber=9196508
