tag,name,keywords,checked,selected,url
230,"D. Schitz, S. Bao, D. Rieth and H. Aschemann, ""Shared Autonomy for Teleoperated Driving: A Real-Time Interactive Path Planning Approach,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 999-1004.","keywords: {Visualization;Laser radar;Robot vision systems;Linear programming;Real-time systems;Trajectory;Safety},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561918&isnumber=9560666
231,"A. Mifsud, M. Ciocca and P. -B. Wieber, ""Comfortable and Safe Decelerations for a Self-Driving Transit Bus,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 1005-1011.","keywords: {Automation;Conferences;Programming;Safety;Standards;Predictive control},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561648&isnumber=9560666
232,"Y. Stasinchuk et al., ""A Multi-UAV System for Detection and Elimination of Multiple Targets,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 555-561.","keywords: {Three-dimensional displays;Robot kinematics;Software;Sensor systems;Sensors;Time factors;Task analysis;Target detection;Multi-UAV System;UAV Planning;Target Elimination},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9562057&isnumber=9560666
233,"A. Ahmad et al., ""Autonomous Aerial Swarming in GNSS-denied Environments with High Obstacle Density,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 570-576.","keywords: {Location awareness;Global navigation satellite system;Navigation;Conferences;Green products;Forestry;Robot sensing systems;Multi-Robot Systems;Aerial Systems: Perception and Autonomy;Field Robotics},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561284&isnumber=9560666
234,"L. Marković, M. Car, M. Orsag and S. Bogdan, ""Adaptive stiffness estimation impedance control for achieving sustained contact in aerial manipulation,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 117-123.","keywords: {Surface impedance;Adaptation models;Force;Estimation;Inspection;Robot sensing systems;Unmanned aerial vehicles},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561886&isnumber=9560666
235,"J. Erskine, R. Balderas-Hill, I. Fantoni and A. Chriette, ""Model Predictive Control for Dynamic Quadrotor Bearing Formations,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 124-130.","keywords: {Visualization;Control systems;Real-time systems;Visual servoing;Unmanned aerial vehicles;Vehicle dynamics;Transient analysis;Multi-Robot Systems;Formation Control;Model Predictive Control;Quadrotor Swarms;Visual Servoing},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561304&isnumber=9560666
236,"L. Peric, M. Brunner, K. Bodie, M. Tognon and R. Siegwart, ""Direct Force and Pose NMPC with Multiple Interaction Modes for Aerial Push-and-Slide Operations,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 131-137.","keywords: {System dynamics;Friction;Force;Dynamics;End effectors;Trajectory;Impedance},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561990&isnumber=9560666
237,"A. Kourani and N. Daher, ""A Tethered Quadrotor UAV−Buoy System for Marine Locomotion,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 59-65.","keywords: {Sea surface;Three-dimensional displays;Surface waves;Simulation;Robot kinematics;Prototypes;Numerical simulation;Marine Robotics;Locomotive UAV;Motion Control;Floating Buoy Manipulation},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9560878&isnumber=9560666
238,"M. Karrer and M. Chli, ""Distributed Variable-Baseline Stereo SLAM from two UAVs,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 82-88.","keywords: {Automation;Three-dimensional displays;Simultaneous localization and mapping;Pose estimation;Collaboration;Cameras;Unmanned aerial vehicles},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9560944&isnumber=9560666
239,"J. K. Behrens, M. Nazarczuk, K. Stepanova, M. Hoffmann, Y. Demiris and K. Mikolajczyk, ""Embodied Reasoning for Discovering Object Properties via Manipulation,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 10139-10145.","keywords: {Weight measurement;Visualization;Pipelines;Robot sensing systems;Manipulators;Cognition;Robustness},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561212&isnumber=9560666
240,"K. K. Babarahmati, C. Tiseo, Q. Rouxel, Z. Li and M. Mistry, ""Robust High-Transparency Haptic Exploration for Dexterous Telemanipulation,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 10146-10152.","keywords: {Automation;Conferences;Bandwidth;Fractals;Delays;Haptic interfaces;Impedance},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561968&isnumber=9560666
241,"C. Rabinovitz, N. Grupen and A. Tamar, ""Unsupervised Feature Learning for Manipulation with Contrastive Domain Randomization,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 10153-10159.","keywords: {Visualization;Automation;Conferences;Estimation;Lighting;Robot learning;Task analysis},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561527&isnumber=9560666
242,"W. Boerdijk, M. Sundermeyer, M. Durner and R. Triebel, ""“What’s This?” - Learning to Segment Unknown Objects from Manipulation Sequences,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 10160-10167.","keywords: {Training;Visualization;Three-dimensional displays;Motion segmentation;Semantics;Training data;Object segmentation},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9560806&isnumber=9560666
243,"I. Malli, C. P. Bechlioulis and K. J. Kyriakopoulos, ""Robust Distributed Estimation of the Algebraic Connectivity for Networked Multi-robot Systems,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 9155-9160.","keywords: {Measurement;Automation;Conferences;Estimation;Robustness;Multi-robot systems;Distributed algorithms},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561201&isnumber=9560666
244,"R. Kortvelesy and A. Prorok, ""ModGNN: Expert Policy Approximation in Multi-Agent Systems with a Modular Graph Neural Network Architecture,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 9161-9167.","keywords: {Automation;Convolution;Conferences;Graph neural networks;Multi-agent systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561386&isnumber=9560666
245,"C. Fisher, J. Van Zyl, R. Govender and A. Patel, ""Optimization-Inspired Controller Design for Transient Legged Locomotion,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 8345-8351.","keywords: {Legged locomotion;Closed-form solutions;Conferences;Steady-state;Safety;Complexity theory;Transient analysis},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9560759&isnumber=9560666
246,"R. Grandia, A. J. Taylor, A. D. Ames and M. Hutter, ""Multi-Layered Safety for Legged Robots via Control Barrier Functions and Model Predictive Control,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 8352-8358.","keywords: {Legged locomotion;Solid modeling;Three-dimensional displays;Robot sensing systems;Stability analysis;Hardware;Safety},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561510&isnumber=9560666
247,"M. P. Polverini, E. M. Hoffman, A. Laurenzi and N. G. Tsagarakis, ""Agile Actions with a Centaur-Type Humanoid: A Decoupled Approach,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 8359-8365.","keywords: {Automation;Conferences;Dynamics;Humanoid robots;Optimal control;Kinematics;Computer architecture},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561239&isnumber=9560666
248,"E. Jelavic, F. Farshidian and M. Hutter, ""Combined Sampling and Optimization Based Planning for Legged-Wheeled Robots,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 8366-8372.","keywords: {Schedules;Automation;Conferences;Rendering (computer graphics);Robots;Trajectory optimization;Convergence},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9560731&isnumber=9560666
249,"J. Gächter, A. Zanardi, C. Ruch and E. Frazzoli, ""Image Representation of a City and Its Taxi Fleet for End-To-End Learning of Rebalancing Policies,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 8076-8082.","keywords: {Training;Costs;Customer services;Urban areas;Neural networks;Machine learning;Image representation},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561552&isnumber=9560666
250,"T. T. Enevoldsen, C. Reinartz and R. Galeazzi, ""COLREGs-Informed RRT* for Collision Avoidance of Marine Crafts,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 8083-8089.","keywords: {Marine vehicles;Sea surface;Convergence;Navigation;System dynamics;Turning;Collision avoidance},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9560909&isnumber=9560666
251,"C. Killing, A. Villaflor and J. M. Dolan, ""Learning to Robustly Negotiate Bi-Directional Lane Usage in High-Conflict Driving Scenarios,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 8090-8096.","keywords: {Training;Navigation;Conferences;Reinforcement learning;Bidirectional control;Entropy;Timing;Autonomous agents;reinforcement learning},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561071&isnumber=9560666
252,"S. Choi, M. J. Song, H. Ahn and J. Kim, ""Self-Supervised Motion Retargeting with Safety Guarantee,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 8097-8103.","keywords: {Robot motion;Databases;Conferences;Humanoid robots;Kinematics;Skeleton;Real-time systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9560860&isnumber=9560666
253,"A. Orthey and M. Toussaint, ""Sparse Multilevel Roadmaps for High-Dimensional Robotic Motion Planning,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 7851-7857.","keywords: {Robot motion;Geometry;Automation;Conferences;Tools;Probabilistic logic;Planning},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9562053&isnumber=9560666
254,"R. Hegewald, N. Wolpert and E. Schömer, ""Saliency Features for 3D CAD-Data in the Context of Sampling-Based Motion Planning,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 7858-7864.","keywords: {Location awareness;Industries;Deformable models;Three-dimensional displays;Feature extraction;Planning;Motion measurement},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9560979&isnumber=9560666
255,"D. Schleich and S. Behnke, ""Search-based Planning of Dynamic MAV Trajectories Using Local Multiresolution State Lattices,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 7865-7871.","keywords: {Time-frequency analysis;Trajectory planning;Dynamics;Lattices;Planning;Trajectory;Spatial resolution},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9560969&isnumber=9560666
256,"R. Sadeghian and S. Sareh, ""Multifunctional Arm for Telerobotic Wind Turbine Blade Repair,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 6883-6889.","keywords: {Service robots;Blades;Switches;Maintenance engineering;Tools;User interfaces;End effectors},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9560968&isnumber=9560666
257,"R. Wu, S. Kortik and C. H. Santos, ""Automated Behavior Tree Error Recovery Framework for Robotic Systems,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 6898-6904.","keywords: {Analytical models;Automation;Conferences;Pipelines;Tools;Manipulators;Libraries},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561002&isnumber=9560666
258,"M. Finocchiaro et al., ""Design of a magnetic actuation system for a microbiota-collection ingestible capsule,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 6905-6911.","keywords: {Wireless communication;Analytical models;Minimally invasive surgery;Microorganisms;Brushes;Automation;Conferences},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561142&isnumber=9560666
259,"R. Laha, L. F. C. Figueredo, J. Vrabel, A. Swikir and S. Haddadin, ""Reactive Cooperative Manipulation based on Set Primitives and Circular Fields,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 6577-6584.","keywords: {Couplings;Tracking;Switches;Real-time systems;Robustness;Trajectory;Safety},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561985&isnumber=9560666
260,"L. Holzherr, J. Förster, M. Breyer, J. Nieto, R. Siegwart and J. J. Chung, ""Efficient Multi-scale POMDPs for Robotic Object Search and Delivery,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 6585-6591.","keywords: {Adaptation models;Decision making;Reinforcement learning;Search problems;Cognition;Real-time systems;Computational efficiency},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561047&isnumber=9560666
261,"M. Toussaint, J. -S. Ha and O. S. Oguz, ""Co-Optimizing Robot, Environment, and Tool Design via Joint Manipulation Planning,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 6600-6606.","keywords: {Measurement;Torque;Service robots;Shape;Tools;Programming;Planning},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561256&isnumber=9560666
262,"H. Wen, X. Chen, G. Papagiannis, C. Hu and Y. Li, ""End-to-End Semi-supervised Learning for Differentiable Particle Filters,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 5825-5831.","keywords: {Atmospheric measurements;Neural networks;Semisupervised learning;Particle measurements;Particle filters;History;Task analysis},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561889&isnumber=9560666
263,"D. Winkelbauer, M. Denninger and R. Triebel, ""Learning to Localize in New Environments from Synthetic Training Data,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 5840-5846.","keywords: {Location awareness;Learning systems;Solid modeling;Visualization;Uncertainty;Three-dimensional displays;Correlation},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9560872&isnumber=9560666
264,"H. Lehner, M. J. Schuster, T. Bodenmüller and R. Triebel, ""Exploration of Large Outdoor Environments Using Multi-Criteria Decision Making,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 5163-5169.","keywords: {Location awareness;Uncertainty;Costs;Automation;Conferences;Decision making;Space exploration},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561580&isnumber=9560666
265,"J. J. Gómez-Rodríguez, J. Lamarca, J. Morlana, J. D. Tardós and J. M. M. Montiel, ""SD-DefSLAM: Semi-Direct Monocular SLAM for Deformable and Intracorporeal Scenes,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 5170-5177.","keywords: {Deformable models;Bundle adjustment;Simultaneous localization and mapping;Conferences;Estimation;Tools;Cameras},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561512&isnumber=9560666
266,"J. C. Kiemel and T. Kröger, ""Learning Robot Trajectories subject to Kinematic Joint Constraints,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 4799-4805.","keywords: {Robot motion;Automation;Conferences;Neural networks;Dynamics;Reinforcement learning;Kinematics},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561159&isnumber=9560666
267,"S. Luo, H. Kasaei and L. Schomaker, ""Self-Imitation Learning by Planning,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 4823-4829.","keywords: {Automation;Conferences;Distributed databases;Reinforcement learning;Planning;Task analysis;Collision avoidance},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561411&isnumber=9560666
268,"L. Berscheid, C. Friedrich and T. Kröger, ""Robot Learning of 6 DoF Grasping using Model-based Adaptive Primitives,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 4474-4480.","keywords: {Training;Uncertainty;Automation;Conferences;Neural networks;Grasping;Robot learning},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9560901&isnumber=9560666
269,"F. Patzelt, R. Haschke and H. Ritter, ""Conditional StyleGAN for Grasp Generation,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 4481-4487.","keywords: {Training;Automation;Navigation;Conferences;Architecture;Buildings;Tools},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561751&isnumber=9560666
270,"S. Zimmermann, R. Poranne and S. Coros, ""Go Fetch! - Dynamic Grasps using Boston Dynamics Spot with External Robotic Arm,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 4488-4494.","keywords: {Legged locomotion;Conferences;Fitting;Grasping;Manipulators;Data models;Reliability},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561835&isnumber=9560666
271,"J. Lundell et al., ""Multi-FinGAN: Generative Coarse-To-Fine Sampling of Multi-Finger Grasps,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 4495-4501.","keywords: {Training;Measurement;Taxonomy;Grasping;Sampling methods;Trajectory;Planning},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561228&isnumber=9560666
272,"J. Tebbe, L. Krauch, Y. Gao and A. Zell, ""Sample-efficient Reinforcement Learning in Robotic Table Tennis,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 4171-4178.","keywords: {Training;Automation;Conferences;Computational modeling;Reinforcement learning;Games;Robots},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9560764&isnumber=9560666
273,"S. Marullo, T. L. Baldi, G. Paolocci, N. D’Aurizio and D. Prattichizzo, ""No Face-Touch: Exploiting Wearable Devices and Machine Learning for Gesture Detection,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 4187-4193.","keywords: {Accelerometers;Training;Solid modeling;Recurrent neural networks;Philosophical considerations;Pandemics;Wearable computers},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561178&isnumber=9560666
274,"P. Ramadoss, G. Romualdi, S. Dafarra, F. J. Andrade Chavez, S. Traversaro and D. Pucci, ""DILIGENT-KIO: A Proprioceptive Base Estimator for Humanoid Robots using Extended Kalman Filtering on Matrix Lie Groups,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 2904-2910.","keywords: {Uncertainty;Measurement units;Humanoid robots;Estimation;Position measurement;Robot sensing systems;Filtering theory},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561248&isnumber=9560666
275,"Y. Ding and U. Thomas, ""Improving Safety and Accuracy of Impedance Controlled Robot Manipulators with Proximity Perception and Proactive Impact Reactions,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 3816-3821.","keywords: {Phase measurement;Switches;Robot sensing systems;Manipulators;Attenuation;Safety;Sensors},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561025&isnumber=9560666
276,"L. Scalera, R. Vidoni and A. Giusti, ""Optimal scaling of dynamic safety zones for collaborative robotics,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 3822-3828.","keywords: {Torque;Tracking;Simulation;Collaboration;Real-time systems;Safety;Trajectory},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561611&isnumber=9560666
277,"P. Svarny, J. Rozlivek, L. Rustler and M. Hoffmann, ""3D Collision-Force-Map for Safe Human-Robot Collaboration,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 3829-3835.","keywords: {Solid modeling;Three-dimensional displays;Force measurement;Force;Collaboration;Safety;Collision avoidance},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561845&isnumber=9560666
278,"W. S. Cortez, C. K. Verginis and D. V. Dimarogonas, ""Safe, Passive Control for Mechanical Systems with Application to Physical Human-Robot Interactions,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 3836-3842.","keywords: {Robust control;Perturbation methods;Redundancy;Human-robot interaction;Control systems;Robustness;Safety},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561981&isnumber=9560666
279,"M. Iskandar, O. Eiberger, A. Albu-Schäffer, A. De Luca and A. Dietrich, ""Collision Detection, Identification, and Localization on the DLR SARA Robot with Sensing Redundancy,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 3111-3117.","keywords: {Accelerometers;Location awareness;Force measurement;Redundancy;Human-robot interaction;Kinematics;Robot sensing systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561677&isnumber=9560666
280,"R. J. Kirschner, J. Jantalia, N. Mansfeld, S. Abdolshah and S. Haddadin, ""CSM: Contact Sensitivity Maps for Benchmarking Robot Collision Handling Systems,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 3590-3596.","keywords: {Sensitivity;Human-robot interaction;Benchmark testing;Tools;Robot sensing systems;Sensors;Safety},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561528&isnumber=9560666
281,"M. Lippi, G. Gillini, A. Marino and F. Arrichiello, ""A Data-Driven Approach for Contact Detection, Classification and Reaction in Physical Human-Robot Collaboration,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 3597-3603.","keywords: {Recurrent neural networks;Uncertainty;Automation;Conferences;Time series analysis;Collaboration;Complexity theory},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561827&isnumber=9560666
282,"G. Abbate, B. Gromov, L. M. Gambardella and A. Giusti, ""Pointing at Moving Robots: Detecting Events from Wrist IMU Data,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 3604-3611.","keywords: {Wrist;Measurement;Robot motion;Codes;Automation;Conferences;Detectors},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561387&isnumber=9560666
283,"C. Smitt, M. Halstead, T. Zaenker, M. Bennewitz and C. McCool, ""PATHoBot: A Robot for Glasshouse Crop Phenotyping and Intervention,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 2324-2330.","keywords: {Three-dimensional displays;Navigation;Surveillance;Robot vision systems;Crops;Wheels;Production},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9562047&isnumber=9560666
284,"N. Lüling, D. Reiser, A. Stana and H. W. Griepentrog, ""Using depth information and colour space variations for improving outdoor robustness for instance segmentation of cabbage,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 2331-2336.","keywords: {Training;Image segmentation;Head;Image color analysis;Lighting;Streaming media;Robot sensing systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561792&isnumber=9560666
285,"R. F. Carpio, J. Maiolini, C. Potena, E. Garone, G. Ulivi and A. Gasparn, ""MP-STSP: A Multi-Platform Steiner Traveling Salesman Problem Formulation for Precision Agriculture in Orchards,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 2345-2351.","keywords: {Conferences;Computational modeling;Traveling salesman problems;Inspection;Minimization;Agriculture;Distance measurement},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561023&isnumber=9560666
286,"M. Stuede, T. Lerche, M. A. Petersen and S. Spindeldreier, ""Behavior-Tree-Based Person Search for Symbiotic Autonomous Mobile Robot Tasks,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 2414-2420.","keywords: {Symbiosis;Automation;Conferences;Buildings;Markov processes;Search problems;Elevators},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561608&isnumber=9560666
287,"J. C. Mayoral, L. Grimstad, P. J. From and G. Cielniak, ""Integration of a Human-aware Risk-based Braking System into an Open-Field Mobile Robot,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 2435-2442.","keywords: {Robot sensing systems;Sensor systems;Real-time systems;Trajectory;Sensors;Mobile applications;Risk management},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561522&isnumber=9560666
288,"F. Gauthier-Clerc, A. Hill, J. Laneurit, R. Lenain and É. Lucet, ""Online velocity fluctuation of off-road wheeled mobile robots: A reinforcement learning approach,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 2421-2427.","keywords: {Fluctuations;Limiting;Navigation;Neural networks;Modulation;Reinforcement learning;Kinematics},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9560816&isnumber=9560666
289,"N. Murasovs, M. E. Giannaccini and S. S. Aphale, ""Switching Control in Two-Wheeled Self-Balancing Robots,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 1974-1980.","keywords: {Fuzzy logic;Couplings;Energy consumption;Automation;Conferences;Neural networks;Switches;TWSBR;CoppeliaSim;switching control;SMC;PID},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561574&isnumber=9560666
290,"R. Balachandran, H. Mishra, M. Panzirsch and C. Ott, ""A Finite-Gain Stable Multi-Agent Robot Control Framework with Adaptive Authority Allocation,"" 2021 IEEE International Conference on Robotics and Automation (ICRA), Xi'an, China, 2021, pp. 1579-1585.","keywords: {Adaptation models;Automation;Conferences;Robot control;Force;Stability analysis;Hardware;Multi-agent control;adaptive authority allocation;output strict passivity;stability},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561192&isnumber=9560666
